,ds,y,y_orig
106,2005-02-01,0.9036916567459254,2.4686999023586846
107,2005-03-01,0.9029935340520335,2.466977048384141
108,2005-04-01,0.9024659818853145,2.46567593253044
109,2005-05-01,0.9021181584207866,2.4648184617180635
110,2005-06-01,0.9019292294629313,2.4643528301218196
111,2005-07-01,0.9019021448374754,2.4642860849523127
112,2005-08-01,0.9019562903157254,2.464419518513307
113,2005-09-01,0.9020642967920369,2.4646857061563905
114,2005-10-01,0.9022524019744987,2.465149369918269
115,2005-11-01,0.9024925754859745,2.4657415046034417
116,2005-12-01,0.902862492135328,2.4666537921637723
117,2006-01-01,0.9032539529135788,2.467619579398506
118,2006-02-01,0.9036916567459254,2.4686999023586846
119,2006-03-01,0.9040979822993217,2.4697032020320235
120,2006-04-01,0.9045487443303583,2.4708167014061946
